aqi,pm2.5,pm10,no2,so2,co,o3,objectid,measurement,accession_number,latitude,longitude,x,y,pollutant_concentration_mg_kg,soil_ph,temperature_c,humidity_%,rainfall_mm,soil_organic_matter_%,pollution_index,risk_score,risk_score_norm
148.0,81.4,159.84,122.84,168.72,1.55,140.6,,,,,,,,,,,,,,129.74666666666667,129.74666666666667,0.2622601279317697
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
127.0,69.85,137.16,105.41,144.78,1.33,120.65,,,,,,,,,,,,,,111.33666666666666,111.33666666666666,0.21748400852878463
146.0,80.3,157.68,121.18,166.44,1.53,138.7,,,,,,,,,,,,,,127.99333333333334,127.99333333333334,0.2579957356076759
164.0,90.2,177.12,136.12,186.96,1.72,155.8,,,,,,,,,,,,,,143.77333333333334,143.77333333333334,0.2963752665245203
179.0,98.45,193.32,148.57,204.06,1.88,170.05,,,,,,,,,,,,,,156.92333333333332,156.92333333333332,0.32835820895522383
188.0,103.4,203.04,156.04,214.32,1.97,178.6,,,,,,,,,,,,,,164.8133333333333,164.8133333333333,0.347547974413646
176.0,96.8,190.08,146.08,200.64,1.85,167.2,,,,,,,,,,,,,,154.29333333333332,154.29333333333332,0.3219616204690831
137.0,75.35,147.96,113.71,156.18,1.44,130.15,,,,,,,,,,,,,,120.10333333333334,120.10333333333334,0.23880597014925375
123.0,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,,107.83,107.83,0.208955223880597
126.0,69.3,136.08,104.58,143.64,1.32,119.7,,,,,,,,,,,,,,110.46,110.46,0.21535181236673773
135.0,74.25,145.8,112.05,153.9,1.42,128.25,,,,,,,,,,,,,,118.35000000000001,118.35000000000001,0.23454157782515994
138.0,75.9,149.04,114.54,157.32,1.45,131.1,,,,,,,,,,,,,,120.98,120.98,0.24093816631130066
134.0,73.7,144.72,111.22,152.76,1.41,127.3,,,,,,,,,,,,,,117.47333333333331,117.47333333333331,0.23240938166311298
139.0,76.45,150.12,115.37,158.46,1.46,132.05,,,,,,,,,,,,,,121.85666666666667,121.85666666666667,0.24307036247334757
133.0,73.15,143.64,110.39,151.62,1.4,126.35,,,,,,,,,,,,,,116.59666666666665,116.59666666666665,0.23027718550106607
155.0,85.25,167.4,128.65,176.7,1.63,147.25,,,,,,,,,,,,,,135.88333333333333,135.88333333333333,0.2771855010660981
136.0,74.8,146.88,112.88,155.04,1.43,129.2,,,,,,,,,,,,,,119.22666666666667,119.22666666666667,0.23667377398720685
146.0,80.3,157.68,121.18,166.44,1.53,138.7,,,,,,,,,,,,,,127.99333333333334,127.99333333333334,0.2579957356076759
150.0,82.5,162.0,124.5,171.0,1.58,142.5,,,,,,,,,,,,,,131.5,131.5,0.26652452025586354
233.0,128.15,251.64,193.39,265.62,2.45,221.35,,,,,,,,,,,,,,204.26333333333332,204.26333333333332,0.4434968017057569
202.0,111.1,218.16,167.66,230.28,2.12,191.9,,,,,,,,,,,,,,177.08666666666667,177.08666666666667,0.3773987206823028
220.0,121.0,237.6,182.6,250.8,2.31,209.0,,,,,,,,,,,,,,192.86666666666667,192.86666666666667,0.41577825159914716
155.0,85.25,167.4,128.65,176.7,1.63,147.25,,,,,,,,,,,,,,135.88333333333333,135.88333333333333,0.2771855010660981
98.0,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,,85.91333333333334,85.91333333333334,0.15565031982942432
123.0,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,,107.83,107.83,0.208955223880597
193.0,106.15,208.44,160.19,220.02,2.03,183.35,,,,,,,,,,,,,,169.19666666666666,169.19666666666666,0.3582089552238806
170.0,93.5,183.6,141.1,193.8,1.79,161.5,,,,,,,,,,,,,,149.03333333333333,149.03333333333333,0.3091684434968017
150.0,82.5,162.0,124.5,171.0,1.58,142.5,,,,,,,,,,,,,,131.5,131.5,0.26652452025586354
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
172.0,94.6,185.76,142.76,196.08,1.81,163.4,,,,,,,,,,,,,,150.78666666666666,150.78666666666666,0.31343283582089554
107.0,58.85,115.56,88.81,121.98,1.12,101.65,,,,,,,,,,,,,,93.80333333333333,93.80333333333333,0.17484008528784648
122.0,67.1,131.76,101.26,139.08,1.28,115.9,,,,,,,,,,,,,,106.95333333333333,106.95333333333333,0.2068230277185501
125.0,68.75,135.0,103.75,142.5,1.31,118.75,,,,,,,,,,,,,,109.58333333333333,109.58333333333333,0.21321961620469082
117.0,64.35,126.36,97.11,133.38,1.23,111.15,,,,,,,,,,,,,,102.57,102.57,0.19616204690831554
104.0,57.2,112.32,86.32,118.56,1.09,98.8,,,,,,,,,,,,,,91.17333333333333,91.17333333333333,0.16844349680170576
101.0,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,,88.54333333333334,88.54333333333334,0.16204690831556504
108.0,59.4,116.64,89.64,123.12,1.13,102.6,,,,,,,,,,,,,,94.68,94.68,0.1769722814498934
119.0,65.45,128.52,98.77,135.66,1.25,113.05,,,,,,,,,,,,,,104.32333333333334,104.32333333333334,0.20042643923240938
123.0,67.65,132.84,102.09,140.22,1.29,116.85,,,,,,,,,,,,,,107.83,107.83,0.208955223880597
130.0,71.5,140.4,107.9,148.2,1.37,123.5,,,,,,,,,,,,,,113.96666666666665,113.96666666666665,0.22388059701492535
73.0,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,,63.99666666666667,63.99666666666667,0.1023454157782516
79.0,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,,69.25666666666666,69.25666666666666,0.11513859275053304
84.0,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,,73.64,73.64,0.1257995735607676
112.0,61.6,120.96,92.96,127.68,1.18,106.4,,,,,,,,,,,,,,98.18666666666667,98.18666666666667,0.18550106609808104
158.0,86.9,170.64,131.14,180.12,1.66,150.1,,,,,,,,,,,,,,138.51333333333332,138.51333333333332,0.2835820895522388
153.0,84.15,165.24,126.99,174.42,1.61,145.35,,,,,,,,,,,,,,134.13,134.13,0.27292110874200426
197.0,108.35,212.76,163.51,224.58,2.07,187.15,,,,,,,,,,,,,,172.70333333333335,172.70333333333335,0.36673773987206826
146.0,80.3,157.68,121.18,166.44,1.53,138.7,,,,,,,,,,,,,,127.99333333333334,127.99333333333334,0.2579957356076759
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
66.0,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,,57.85999999999999,57.85999999999999,0.08742004264392322
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
57.0,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,,49.97,49.97,0.06823027718550106
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
85.0,46.75,91.8,70.55,96.9,0.89,80.75,,,,,,,,,,,,,,74.51666666666667,74.51666666666667,0.1279317697228145
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
97.0,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,,85.03666666666668,85.03666666666668,0.1535181236673774
94.0,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,,82.40666666666665,82.40666666666665,0.14712153518123663
83.0,45.65,89.64,68.89,94.62,0.87,78.85,,,,,,,,,,,,,,72.76333333333334,72.76333333333334,0.12366737739872069
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
63.0,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,,55.23,55.23,0.0810234541577825
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
57.0,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,,49.97,49.97,0.06823027718550106
52.0,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,,45.586666666666666,45.586666666666666,0.057569296375266525
53.0,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,,46.46333333333334,46.46333333333334,0.059701492537313446
81.0,44.55,87.48,67.23,92.34,0.85,76.95,,,,,,,,,,,,,,71.01,71.01,0.11940298507462688
60.0,33.0,64.8,49.8,68.4,0.63,57.0,,,,,,,,,,,,,,52.6,52.6,0.07462686567164178
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
40.0,22.0,43.2,33.2,45.6,0.42,38.0,,,,,,,,,,,,,,35.06666666666667,35.06666666666667,0.03198294243070363
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
55.0,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,,48.21666666666667,48.21666666666667,0.06396588486140725
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
70.0,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,,61.36666666666667,61.36666666666667,0.09594882729211088
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
120.0,66.0,129.6,99.6,136.8,1.26,114.0,,,,,,,,,,,,,,105.2,105.2,0.2025586353944563
78.0,42.9,84.24,64.74,88.92,0.82,74.1,,,,,,,,,,,,,,68.38,68.38,0.11300639658848613
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
40.0,22.0,43.2,33.2,45.6,0.42,38.0,,,,,,,,,,,,,,35.06666666666667,35.06666666666667,0.03198294243070363
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
46.0,25.3,49.68,38.18,52.44,0.48,43.7,,,,,,,,,,,,,,40.32666666666666,40.32666666666666,0.04477611940298506
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
30.0,16.5,32.4,24.9,34.2,0.32,28.5,,,,,,,,,,,,,,26.3,26.3,0.01066098081023454
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
40.0,22.0,43.2,33.2,45.6,0.42,38.0,,,,,,,,,,,,,,35.06666666666667,35.06666666666667,0.03198294243070363
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
31.0,17.05,33.48,25.73,35.34,0.33,29.45,,,,,,,,,,,,,,27.176666666666666,27.176666666666666,0.012793176972281446
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
49.0,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,,42.95666666666667,42.95666666666667,0.051172707889125806
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
31.0,17.05,33.48,25.73,35.34,0.33,29.45,,,,,,,,,,,,,,27.176666666666666,27.176666666666666,0.012793176972281446
29.0,15.95,31.32,24.07,33.06,0.3,27.55,,,,,,,,,,,,,,25.423333333333336,25.423333333333336,0.00852878464818764
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
28.0,15.4,30.24,23.24,31.92,0.29,26.6,,,,,,,,,,,,,,24.546666666666667,24.546666666666667,0.0063965884861407266
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
31.0,17.05,33.48,25.73,35.34,0.33,29.45,,,,,,,,,,,,,,27.176666666666666,27.176666666666666,0.012793176972281446
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
46.0,25.3,49.68,38.18,52.44,0.48,43.7,,,,,,,,,,,,,,40.32666666666666,40.32666666666666,0.04477611940298506
47.0,25.85,50.76,39.01,53.58,0.49,44.65,,,,,,,,,,,,,,41.203333333333326,41.203333333333326,0.046908315565031965
49.0,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,,42.95666666666667,42.95666666666667,0.051172707889125806
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
39.0,21.45,42.12,32.37,44.46,0.41,37.05,,,,,,,,,,,,,,34.19,34.19,0.029850746268656712
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
44.0,24.2,47.52,36.52,50.16,0.46,41.8,,,,,,,,,,,,,,38.57333333333333,38.57333333333333,0.040511727078891245
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
26.0,14.3,28.08,21.58,29.64,0.27,24.7,,,,,,,,,,,,,,22.793333333333333,22.793333333333333,0.0021321961620469065
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
27.0,14.85,29.16,22.41,30.78,0.28,25.65,,,,,,,,,,,,,,23.67,23.67,0.00426439232409382
26.0,14.3,28.08,21.58,29.64,0.27,24.7,,,,,,,,,,,,,,22.793333333333333,22.793333333333333,0.0021321961620469065
25.0,13.75,27.0,20.75,28.5,0.26,23.75,,,,,,,,,,,,,,21.916666666666668,21.916666666666668,0.0
30.0,16.5,32.4,24.9,34.2,0.32,28.5,,,,,,,,,,,,,,26.3,26.3,0.01066098081023454
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
49.0,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,,42.95666666666667,42.95666666666667,0.051172707889125806
44.0,24.2,47.52,36.52,50.16,0.46,41.8,,,,,,,,,,,,,,38.57333333333333,38.57333333333333,0.040511727078891245
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
47.0,25.85,50.76,39.01,53.58,0.49,44.65,,,,,,,,,,,,,,41.203333333333326,41.203333333333326,0.046908315565031965
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
28.0,15.4,30.24,23.24,31.92,0.29,26.6,,,,,,,,,,,,,,24.546666666666667,24.546666666666667,0.0063965884861407266
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
39.0,21.45,42.12,32.37,44.46,0.41,37.05,,,,,,,,,,,,,,34.19,34.19,0.029850746268656712
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
49.0,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,,42.95666666666667,42.95666666666667,0.051172707889125806
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
